ID Objectif,Année,Mois,ID Agence,ID Produit,Objectif Primes,Objectif Nouveaux Contrats,Objectif Taux Renouvellement,Objectif Ratio Sinistres Primes
OBJ-02066,2024,10,AGC-007,PRD-002,431939000,13,0.67,0.43
OBJ-02067,2024,10,AGC-007,PRD-003,487998000,6,0.67,0.46
OBJ-02068,2024,10,AGC-007,PRD-004,640725000,9,0.69,0.4
OBJ-02069,2024,10,AGC-007,PRD-005,255661000,14,0.71,0.45
OBJ-02070,2024,10,AGC-007,PRD-006,610265000,13,0.63,0.43
OBJ-02071,2024,10,AGC-007,PRD-007,1222826000,10,0.63,0.53
OBJ-02072,2024,10,AGC-007,PRD-008,1527313000,12,0.71,0.55
OBJ-02073,2024,10,AGC-008,PRD-001,626194000,8,0.63,0.4
OBJ-02074,2024,10,AGC-008,PRD-002,278621000,14,0.76,0.65
OBJ-02075,2024,10,AGC-008,PRD-003,639998000,16,0.79,0.47
OBJ-02076,2024,10,AGC-008,PRD-004,471821000,5,0.69,0.54
OBJ-02077,2024,10,AGC-008,PRD-005,162526000,10,0.79,0.48
OBJ-02078,2024,10,AGC-008,PRD-006,566994000,7,0.7,0.56
OBJ-02079,2024,10,AGC-008,PRD-007,1539998000,11,0.73,0.53
OBJ-02080,2024,10,AGC-008,PRD-008,1320817000,18,0.66,0.54
OBJ-02081,2024,10,AGC-009,PRD-001,605871000,15,0.74,0.54
OBJ-02082,2024,10,AGC-009,PRD-002,525916000,12,0.72,0.5
OBJ-02083,2024,10,AGC-009,PRD-003,308593000,18,0.69,0.53
OBJ-02084,2024,10,AGC-009,PRD-004,412530000,16,0.6,0.63
OBJ-02085,2024,10,AGC-009,PRD-005,258604000,15,0.62,0.51
OBJ-02086,2024,10,AGC-009,PRD-006,425303000,16,0.75,0.41
OBJ-02087,2024,10,AGC-009,PRD-007,571916000,9,0.73,0.55
OBJ-02088,2024,10,AGC-009,PRD-008,1192939000,7,0.65,0.55
OBJ-02089,2024,10,AGC-010,PRD-001,326319000,14,0.73,0.54
OBJ-02090,2024,10,AGC-010,PRD-002,581588000,12,0.62,0.53
OBJ-02091,2024,10,AGC-010,PRD-003,321494000,8,0.74,0.53
OBJ-02092,2024,10,AGC-010,PRD-004,632097000,18,0.75,0.42
OBJ-02093,2024,10,AGC-010,PRD-005,259306000,4,0.74,0.58
OBJ-02094,2024,10,AGC-010,PRD-006,646081000,12,0.73,0.48
OBJ-02095,2024,10,AGC-010,PRD-007,850751000,17,0.61,0.56
OBJ-02096,2024,10,AGC-010,PRD-008,1109527000,10,0.73,0.56
OBJ-02097,2024,10,AGC-011,PRD-001,513113000,9,0.62,0.63
OBJ-02098,2024,10,AGC-011,PRD-002,636819000,16,0.63,0.53
OBJ-02099,2024,10,AGC-011,PRD-003,596579000,17,0.62,0.55
OBJ-02100,2024,10,AGC-011,PRD-004,228238000,10,0.68,0.5
OBJ-02101,2024,10,AGC-011,PRD-005,320050000,6,0.63,0.54
OBJ-02102,2024,10,AGC-011,PRD-006,477523000,4,0.75,0.43
OBJ-02103,2024,10,AGC-011,PRD-007,771958000,7,0.77,0.58
OBJ-02104,2024,10,AGC-011,PRD-008,1409315000,14,0.72,0.49
OBJ-02105,2024,10,AGC-012,PRD-001,254270000,9,0.76,0.63
OBJ-02106,2024,10,AGC-012,PRD-002,568310000,9,0.63,0.44
OBJ-02107,2024,10,AGC-012,PRD-003,369464000,14,0.78,0.6
OBJ-02108,2024,10,AGC-012,PRD-004,545378000,18,0.73,0.64
OBJ-02109,2024,10,AGC-012,PRD-005,292456000,14,0.66,0.44
OBJ-02110,2024,10,AGC-012,PRD-006,433445000,14,0.7,0.65
OBJ-02111,2024,10,AGC-012,PRD-007,798843000,16,0.7,0.59
OBJ-02112,2024,10,AGC-012,PRD-008,1064978000,18,0.76,0.43
OBJ-02113,2024,11,AGC-001,PRD-001,887183000,30,0.73,0.64
OBJ-02114,2024,11,AGC-001,PRD-002,1059496000,45,0.76,0.44
OBJ-02115,2024,11,AGC-001,PRD-003,1834380000,20,0.74,0.47
OBJ-02116,2024,11,AGC-001,PRD-004,1798347000,26,0.73,0.51
OBJ-02117,2024,11,AGC-001,PRD-005,739598000,17,0.71,0.47
OBJ-02118,2024,11,AGC-001,PRD-006,1350576000,30,0.79,0.48
OBJ-02119,2024,11,AGC-001,PRD-007,4486789000,16,0.78,0.56
OBJ-02120,2024,11,AGC-001,PRD-008,3467004000,42,0.8,0.61
OBJ-02121,2024,11,AGC-002,PRD-001,1254204000,33,0.61,0.6
OBJ-02122,2024,11,AGC-002,PRD-002,1575110000,22,0.65,0.56
OBJ-02123,2024,11,AGC-002,PRD-003,1425117000,16,0.67,0.56
OBJ-02124,2024,11,AGC-002,PRD-004,1022326000,29,0.76,0.62
OBJ-02125,2024,11,AGC-002,PRD-005,824459000,25,0.77,0.48
OBJ-02126,2024,11,AGC-002,PRD-006,1380614000,41,0.63,0.48
OBJ-02127,2024,11,AGC-002,PRD-007,3848757000,28,0.64,0.42
OBJ-02128,2024,11,AGC-002,PRD-008,4369526000,39,0.71,0.47
OBJ-02129,2024,11,AGC-003,PRD-001,1826494000,40,0.67,0.44
OBJ-02130,2024,11,AGC-003,PRD-002,1791981000,21,0.64,0.44
OBJ-02131,2024,11,AGC-003,PRD-003,1311615000,46,0.75,0.58
OBJ-02132,2024,11,AGC-003,PRD-004,1433028000,21,0.79,0.61
OBJ-02133,2024,11,AGC-003,PRD-005,929372000,32,0.61,0.59
OBJ-02134,2024,11,AGC-003,PRD-006,1913722000,46,0.62,0.52
OBJ-02135,2024,11,AGC-003,PRD-007,4757122000,45,0.7,0.43
OBJ-02136,2024,11,AGC-003,PRD-008,2460868000,18,0.62,0.46
OBJ-02137,2024,11,AGC-004,PRD-001,450410000,4,0.71,0.61
OBJ-02138,2024,11,AGC-004,PRD-002,658793000,14,0.71,0.64
OBJ-02139,2024,11,AGC-004,PRD-003,285966000,14,0.76,0.44
OBJ-02140,2024,11,AGC-004,PRD-004,302439000,18,0.68,0.57
OBJ-02141,2024,11,AGC-004,PRD-005,246065000,9,0.76,0.61
OBJ-02142,2024,11,AGC-004,PRD-006,322135000,13,0.65,0.59
OBJ-02143,2024,11,AGC-004,PRD-007,813892000,11,0.69,0.46
OBJ-02144,2024,11,AGC-004,PRD-008,1480368000,4,0.63,0.44
OBJ-02145,2024,11,AGC-005,PRD-001,332069000,17,0.6,0.47
OBJ-02146,2024,11,AGC-005,PRD-002,539382000,16,0.67,0.42
OBJ-02147,2024,11,AGC-005,PRD-003,272679000,5,0.68,0.64
OBJ-02148,2024,11,AGC-005,PRD-004,657016000,12,0.68,0.62
OBJ-02149,2024,11,AGC-005,PRD-005,144110000,10,0.66,0.47
OBJ-02150,2024,11,AGC-005,PRD-006,324071000,4,0.79,0.44
OBJ-02151,2024,11,AGC-005,PRD-007,1321865000,5,0.7,0.46
OBJ-02152,2024,11,AGC-005,PRD-008,1029299000,6,0.66,0.53
OBJ-02153,2024,11,AGC-006,PRD-001,424973000,7,0.79,0.52
OBJ-02154,2024,11,AGC-006,PRD-002,326101000,10,0.71,0.64
OBJ-02155,2024,11,AGC-006,PRD-003,267872000,9,0.73,0.62
OBJ-02156,2024,11,AGC-006,PRD-004,630895000,9,0.68,0.65
OBJ-02157,2024,11,AGC-006,PRD-005,135935000,13,0.79,0.63
OBJ-02158,2024,11,AGC-006,PRD-006,264764000,6,0.65,0.61
OBJ-02159,2024,11,AGC-006,PRD-007,1001575000,5,0.69,0.63
OBJ-02160,2024,11,AGC-006,PRD-008,1070038000,8,0.66,0.62
OBJ-02161,2024,11,AGC-007,PRD-001,331272000,17,0.72,0.42
OBJ-02162,2024,11,AGC-007,PRD-002,569716000,4,0.7,0.54
OBJ-02163,2024,11,AGC-007,PRD-003,259679000,9,0.63,0.46
OBJ-02164,2024,11,AGC-007,PRD-004,571505000,17,0.79,0.45
OBJ-02165,2024,11,AGC-007,PRD-005,300634000,14,0.76,0.52
OBJ-02166,2024,11,AGC-007,PRD-006,302356000,10,0.72,0.49
OBJ-02167,2024,11,AGC-007,PRD-007,1402206000,14,0.77,0.43
OBJ-02168,2024,11,AGC-007,PRD-008,835550000,6,0.79,0.4
OBJ-02169,2024,11,AGC-008,PRD-001,529068000,9,0.64,0.61
OBJ-02170,2024,11,AGC-008,PRD-002,374760000,16,0.8,0.53
OBJ-02171,2024,11,AGC-008,PRD-003,524302000,4,0.65,0.44
OBJ-02172,2024,11,AGC-008,PRD-004,591378000,11,0.68,0.47
OBJ-02173,2024,11,AGC-008,PRD-005,167715000,14,0.64,0.54
OBJ-02174,2024,11,AGC-008,PRD-006,552311000,4,0.77,0.43
OBJ-02175,2024,11,AGC-008,PRD-007,1618276000,11,0.64,0.4
OBJ-02176,2024,11,AGC-008,PRD-008,613544000,13,0.62,0.49
OBJ-02177,2024,11,AGC-009,PRD-001,354579000,11,0.73,0.44
OBJ-02178,2024,11,AGC-009,PRD-002,246884000,9,0.68,0.58
OBJ-02179,2024,11,AGC-009,PRD-003,629790000,7,0.64,0.53
OBJ-02180,2024,11,AGC-009,PRD-004,239142000,10,0.68,0.43
OBJ-02181,2024,11,AGC-009,PRD-005,231599000,15,0.69,0.49
OBJ-02182,2024,11,AGC-009,PRD-006,439935000,7,0.66,0.48
OBJ-02183,2024,11,AGC-009,PRD-007,1085224000,10,0.67,0.43
OBJ-02184,2024,11,AGC-009,PRD-008,1176035000,11,0.62,0.46
OBJ-02185,2024,11,AGC-010,PRD-001,382512000,15,0.66,0.52
OBJ-02186,2024,11,AGC-010,PRD-002,651307000,8,0.6,0.62
OBJ-02187,2024,11,AGC-010,PRD-003,561368000,13,0.63,0.42
OBJ-02188,2024,11,AGC-010,PRD-004,246394000,14,0.7,0.45
OBJ-02189,2024,11,AGC-010,PRD-005,277139000,4,0.71,0.65
OBJ-02190,2024,11,AGC-010,PRD-006,623242000,18,0.78,0.54
OBJ-02191,2024,11,AGC-010,PRD-007,938103000,5,0.73,0.53
OBJ-02192,2024,11,AGC-010,PRD-008,1088141000,10,0.69,0.54
OBJ-02193,2024,11,AGC-011,PRD-001,434849000,17,0.69,0.59
OBJ-02194,2024,11,AGC-011,PRD-002,613314000,12,0.71,0.58
OBJ-02195,2024,11,AGC-011,PRD-003,289690000,14,0.63,0.58
OBJ-02196,2024,11,AGC-011,PRD-004,581430000,18,0.79,0.49
OBJ-02197,2024,11,AGC-011,PRD-005,174354000,6,0.78,0.63
OBJ-02198,2024,11,AGC-011,PRD-006,430136000,15,0.75,0.6
OBJ-02199,2024,11,AGC-011,PRD-007,838608000,17,0.68,0.6
OBJ-02200,2024,11,AGC-011,PRD-008,550610000,15,0.74,0.64
OBJ-02201,2024,11,AGC-012,PRD-001,425459000,15,0.76,0.65
OBJ-02202,2024,11,AGC-012,PRD-002,504684000,18,0.62,0.64
OBJ-02203,2024,11,AGC-012,PRD-003,556357000,8,0.79,0.48
OBJ-02204,2024,11,AGC-012,PRD-004,516480000,18,0.65,0.63
OBJ-02205,2024,11,AGC-012,PRD-005,207204000,7,0.78,0.53
OBJ-02206,2024,11,AGC-012,PRD-006,462866000,4,0.62,0.57
OBJ-02207,2024,11,AGC-012,PRD-007,1103351000,6,0.71,0.45
OBJ-02208,2024,11,AGC-012,PRD-008,1532130000,9,0.64,0.6
OBJ-02209,2024,12,AGC-001,PRD-001,1696372000,35,0.76,0.57
OBJ-02210,2024,12,AGC-001,PRD-002,1300364000,41,0.69,0.48
OBJ-02211,2024,12,AGC-001,PRD-003,1883187000,34,0.73,0.5
OBJ-02212,2024,12,AGC-001,PRD-004,1125712000,25,0.78,0.45
OBJ-02213,2024,12,AGC-001,PRD-005,629860000,16,0.64,0.57
OBJ-02214,2024,12,AGC-001,PRD-006,1221647000,40,0.69,0.53
OBJ-02215,2024,12,AGC-001,PRD-007,4301466000,22,0.7,0.56
OBJ-02216,2024,12,AGC-001,PRD-008,4380752000,29,0.74,0.43
OBJ-02217,2024,12,AGC-002,PRD-001,1349595000,38,0.7,0.64
OBJ-02218,2024,12,AGC-002,PRD-002,1229309000,20,0.7,0.45
OBJ-02219,2024,12,AGC-002,PRD-003,1229198000,46,0.8,0.52
OBJ-02220,2024,12,AGC-002,PRD-004,1242485000,24,0.68,0.55
OBJ-02221,2024,12,AGC-002,PRD-005,795341000,48,0.77,0.48
OBJ-02222,2024,12,AGC-002,PRD-006,1327621000,26,0.61,0.52
OBJ-02223,2024,12,AGC-002,PRD-007,4685297000,21,0.73,0.43
OBJ-02224,2024,12,AGC-002,PRD-008,4784218000,31,0.64,0.41
OBJ-02225,2024,12,AGC-003,PRD-001,1768032000,50,0.61,0.46
OBJ-02226,2024,12,AGC-003,PRD-002,1781358000,43,0.63,0.62
OBJ-02227,2024,12,AGC-003,PRD-003,1787475000,39,0.61,0.56
OBJ-02228,2024,12,AGC-003,PRD-004,1156151000,34,0.68,0.45
OBJ-02229,2024,12,AGC-003,PRD-005,901434000,22,0.69,0.55
OBJ-02230,2024,12,AGC-003,PRD-006,1094314000,30,0.68,0.52
OBJ-02231,2024,12,AGC-003,PRD-007,4066949000,42,0.76,0.51
OBJ-02232,2024,12,AGC-003,PRD-008,3911074000,42,0.72,0.58
OBJ-02233,2024,12,AGC-004,PRD-001,545522000,11,0.75,0.4
OBJ-02234,2024,12,AGC-004,PRD-002,490093000,15,0.65,0.45
OBJ-02235,2024,12,AGC-004,PRD-003,642187000,12,0.65,0.44
OBJ-02236,2024,12,AGC-004,PRD-004,274801000,13,0.69,0.48
OBJ-02237,2024,12,AGC-004,PRD-005,155475000,12,0.8,0.46
OBJ-02238,2024,12,AGC-004,PRD-006,457981000,8,0.65,0.46
OBJ-02239,2024,12,AGC-004,PRD-007,1575275000,13,0.61,0.54
OBJ-02240,2024,12,AGC-004,PRD-008,1307715000,5,0.79,0.44
OBJ-02241,2024,12,AGC-005,PRD-001,293455000,14,0.61,0.42
OBJ-02242,2024,12,AGC-005,PRD-002,327563000,9,0.78,0.54
OBJ-02243,2024,12,AGC-005,PRD-003,317505000,14,0.74,0.61
OBJ-02244,2024,12,AGC-005,PRD-004,388723000,10,0.73,0.51
OBJ-02245,2024,12,AGC-005,PRD-005,287890000,9,0.77,0.56
OBJ-02246,2024,12,AGC-005,PRD-006,584787000,7,0.74,0.57
OBJ-02247,2024,12,AGC-005,PRD-007,1133942000,9,0.65,0.49
OBJ-02248,2024,12,AGC-005,PRD-008,796635000,16,0.61,0.53
OBJ-02249,2024,12,AGC-006,PRD-001,225407000,12,0.74,0.48
OBJ-02250,2024,12,AGC-006,PRD-002,562453000,9,0.66,0.47
OBJ-02251,2024,12,AGC-006,PRD-003,476302000,7,0.66,0.52
OBJ-02252,2024,12,AGC-006,PRD-004,522723000,7,0.64,0.48
OBJ-02253,2024,12,AGC-006,PRD-005,120299000,10,0.73,0.63
OBJ-02254,2024,12,AGC-006,PRD-006,635113000,5,0.78,0.64
OBJ-02255,2024,12,AGC-006,PRD-007,1457747000,13,0.7,0.6
OBJ-02256,2024,12,AGC-006,PRD-008,1031259000,6,0.78,0.61
OBJ-02257,2024,12,AGC-007,PRD-001,501890000,10,0.62,0.59
OBJ-02258,2024,12,AGC-007,PRD-002,539709000,15,0.77,0.4
OBJ-02259,2024,12,AGC-007,PRD-003,375032000,17,0.76,0.63
OBJ-02260,2024,12,AGC-007,PRD-004,377504000,7,0.65,0.59
OBJ-02261,2024,12,AGC-007,PRD-005,188314000,6,0.78,0.45
OBJ-02262,2024,12,AGC-007,PRD-006,411475000,15,0.6,0.46
OBJ-02263,2024,12,AGC-007,PRD-007,713826000,18,0.77,0.64
OBJ-02264,2024,12,AGC-007,PRD-008,980625000,12,0.67,0.55
OBJ-02265,2024,12,AGC-008,PRD-001,454397000,18,0.7,0.42
OBJ-02266,2024,12,AGC-008,PRD-002,435902000,13,0.63,0.47
OBJ-02267,2024,12,AGC-008,PRD-003,595882000,7,0.66,0.46
OBJ-02268,2024,12,AGC-008,PRD-004,507676000,6,0.66,0.64
OBJ-02269,2024,12,AGC-008,PRD-005,241112000,7,0.6,0.46
OBJ-02270,2024,12,AGC-008,PRD-006,440657000,9,0.73,0.5
OBJ-02271,2024,12,AGC-008,PRD-007,1541943000,13,0.77,0.53
OBJ-02272,2024,12,AGC-008,PRD-008,1120970000,7,0.73,0.44
OBJ-02273,2024,12,AGC-009,PRD-001,422324000,12,0.69,0.55
OBJ-02274,2024,12,AGC-009,PRD-002,479192000,6,0.68,0.49
OBJ-02275,2024,12,AGC-009,PRD-003,509326000,10,0.63,0.54
OBJ-02276,2024,12,AGC-009,PRD-004,515126000,12,0.63,0.47
OBJ-02277,2024,12,AGC-009,PRD-005,288957000,17,0.62,0.43
OBJ-02278,2024,12,AGC-009,PRD-006,397313000,9,0.79,0.64
OBJ-02279,2024,12,AGC-009,PRD-007,885396000,15,0.77,0.59
OBJ-02280,2024,12,AGC-009,PRD-008,803434000,8,0.75,0.41
OBJ-02281,2024,12,AGC-010,PRD-001,252788000,13,0.63,0.57
OBJ-02282,2024,12,AGC-010,PRD-002,573418000,13,0.78,0.56
OBJ-02283,2024,12,AGC-010,PRD-003,608828000,13,0.67,0.53
OBJ-02284,2024,12,AGC-010,PRD-004,515087000,4,0.7,0.57
OBJ-02285,2024,12,AGC-010,PRD-005,245284000,5,0.7,0.42
OBJ-02286,2024,12,AGC-010,PRD-006,532891000,9,0.71,0.57
OBJ-02287,2024,12,AGC-010,PRD-007,792893000,6,0.79,0.55
OBJ-02288,2024,12,AGC-010,PRD-008,854152000,9,0.68,0.64
OBJ-02289,2024,12,AGC-011,PRD-001,431419000,13,0.62,0.48
OBJ-02290,2024,12,AGC-011,PRD-002,402759000,7,0.65,0.58
OBJ-02291,2024,12,AGC-011,PRD-003,460146000,11,0.79,0.55
OBJ-02292,2024,12,AGC-011,PRD-004,610680000,11,0.65,0.55
OBJ-02293,2024,12,AGC-011,PRD-005,296635000,13,0.62,0.42
OBJ-02294,2024,12,AGC-011,PRD-006,308819000,16,0.7,0.43
OBJ-02295,2024,12,AGC-011,PRD-007,712541000,12,0.76,0.6
OBJ-02296,2024,12,AGC-011,PRD-008,894997000,17,0.79,0.53
OBJ-02297,2024,12,AGC-012,PRD-001,602899000,4,0.67,0.44
OBJ-02298,2024,12,AGC-012,PRD-002,465459000,7,0.67,0.43
OBJ-02299,2024,12,AGC-012,PRD-003,380823000,7,0.66,0.41
OBJ-02300,2024,12,AGC-012,PRD-004,635680000,12,0.71,0.44
OBJ-02301,2024,12,AGC-012,PRD-005,136323000,11,0.77,0.51
OBJ-02302,2024,12,AGC-012,PRD-006,255252000,11,0.66,0.47
OBJ-02303,2024,12,AGC-012,PRD-007,742631000,17,0.73,0.64
OBJ-02304,2024,12,AGC-012,PRD-008,1249758000,10,0.73,0.46
OBJ-02305,2025,1,AGC-001,PRD-001,1027230000,22,0.69,0.44
OBJ-02306,2025,1,AGC-001,PRD-002,1237561000,43,0.67,0.54
OBJ-02307,2025,1,AGC-001,PRD-003,1620986000,23,0.77,0.6
OBJ-02308,2025,1,AGC-001,PRD-004,2083016000,47,0.75,0.4
OBJ-02309,2025,1,AGC-001,PRD-005,1035118000,31,0.71,0.55
OBJ-02310,2025,1,AGC-001,PRD-006,1713434000,27,0.71,0.52
OBJ-02311,2025,1,AGC-001,PRD-007,3869735000,24,0.78,0.6
OBJ-02312,2025,1,AGC-001,PRD-008,3547886000,21,0.72,0.6
OBJ-02313,2025,1,AGC-002,PRD-001,2092305000,45,0.75,0.42
OBJ-02314,2025,1,AGC-002,PRD-002,1450089000,48,0.78,0.58
OBJ-02315,2025,1,AGC-002,PRD-003,2055065000,37,0.65,0.6
OBJ-02316,2025,1,AGC-002,PRD-004,2113959000,22,0.62,0.47
OBJ-02317,2025,1,AGC-002,PRD-005,973324000,46,0.68,0.55
OBJ-02318,2025,1,AGC-002,PRD-006,1775049000,31,0.71,0.46
OBJ-02319,2025,1,AGC-002,PRD-007,3779113000,20,0.68,0.43
OBJ-02320,2025,1,AGC-002,PRD-008,4891933000,20,0.75,0.4
OBJ-02321,2025,1,AGC-003,PRD-001,1830752000,43,0.69,0.6
OBJ-02322,2025,1,AGC-003,PRD-002,1762255000,30,0.78,0.4
OBJ-02323,2025,1,AGC-003,PRD-003,1967578000,18,0.62,0.59
OBJ-02324,2025,1,AGC-003,PRD-004,1741291000,37,0.7,0.58
OBJ-02325,2025,1,AGC-003,PRD-005,658778000,37,0.63,0.63
OBJ-02326,2025,1,AGC-003,PRD-006,1690306000,21,0.64,0.57
OBJ-02327,2025,1,AGC-003,PRD-007,4666108000,46,0.66,0.64
OBJ-02328,2025,1,AGC-003,PRD-008,3893974000,33,0.68,0.52
OBJ-02329,2025,1,AGC-004,PRD-001,473670000,10,0.66,0.6
OBJ-02330,2025,1,AGC-004,PRD-002,328400000,4,0.78,0.53
OBJ-02331,2025,1,AGC-004,PRD-003,475324000,10,0.76,0.49
OBJ-02332,2025,1,AGC-004,PRD-004,274338000,11,0.61,0.45
OBJ-02333,2025,1,AGC-004,PRD-005,280645000,5,0.66,0.58
OBJ-02334,2025,1,AGC-004,PRD-006,339185000,5,0.61,0.57
OBJ-02335,2025,1,AGC-004,PRD-007,1522363000,15,0.61,0.64
OBJ-02336,2025,1,AGC-004,PRD-008,732763000,10,0.69,0.6
OBJ-02337,2025,1,AGC-005,PRD-001,430087000,7,0.68,0.42
OBJ-02338,2025,1,AGC-005,PRD-002,378682000,9,0.64,0.48
OBJ-02339,2025,1,AGC-005,PRD-003,316662000,8,0.6,0.53
OBJ-02340,2025,1,AGC-005,PRD-004,587587000,12,0.72,0.45
OBJ-02341,2025,1,AGC-005,PRD-005,282754000,15,0.62,0.45
OBJ-02342,2025,1,AGC-005,PRD-006,324579000,16,0.75,0.5
OBJ-02343,2025,1,AGC-005,PRD-007,1683149000,8,0.69,0.62
OBJ-02344,2025,1,AGC-005,PRD-008,883875000,5,0.74,0.6
OBJ-02345,2025,1,AGC-006,PRD-001,520197000,4,0.63,0.62
OBJ-02346,2025,1,AGC-006,PRD-002,364170000,12,0.8,0.58
OBJ-02347,2025,1,AGC-006,PRD-003,666533000,10,0.76,0.58
OBJ-02348,2025,1,AGC-006,PRD-004,603861000,11,0.75,0.55
OBJ-02349,2025,1,AGC-006,PRD-005,123374000,13,0.72,0.45
OBJ-02350,2025,1,AGC-006,PRD-006,319966000,17,0.8,0.54
OBJ-02351,2025,1,AGC-006,PRD-007,1214670000,13,0.67,0.6
OBJ-02352,2025,1,AGC-006,PRD-008,846238000,17,0.73,0.42
OBJ-02353,2025,1,AGC-007,PRD-001,681949000,8,0.72,0.47
OBJ-02354,2025,1,AGC-007,PRD-002,467651000,13,0.76,0.44
OBJ-02355,2025,1,AGC-007,PRD-003,357151000,15,0.66,0.4
OBJ-02356,2025,1,AGC-007,PRD-004,578880000,15,0.79,0.57
OBJ-02357,2025,1,AGC-007,PRD-005,147927000,18,0.72,0.43
OBJ-02358,2025,1,AGC-007,PRD-006,694535000,10,0.62,0.52
OBJ-02359,2025,1,AGC-007,PRD-007,1285237000,9,0.65,0.45
OBJ-02360,2025,1,AGC-007,PRD-008,1147073000,17,0.72,0.42
OBJ-02361,2025,1,AGC-008,PRD-001,462196000,16,0.78,0.58
OBJ-02362,2025,1,AGC-008,PRD-002,574173000,9,0.71,0.63
OBJ-02363,2025,1,AGC-008,PRD-003,669914000,8,0.76,0.45
OBJ-02364,2025,1,AGC-008,PRD-004,308478000,5,0.65,0.49
OBJ-02365,2025,1,AGC-008,PRD-005,309355000,7,0.72,0.44
OBJ-02366,2025,1,AGC-008,PRD-006,670316000,4,0.75,0.56
OBJ-02367,2025,1,AGC-008,PRD-007,1374645000,11,0.61,0.6
OBJ-02368,2025,1,AGC-008,PRD-008,1541146000,9,0.77,0.47
OBJ-02369,2025,1,AGC-009,PRD-001,509480000,7,0.66,0.49
OBJ-02370,2025,1,AGC-009,PRD-002,630389000,12,0.78,0.59
OBJ-02371,2025,1,AGC-009,PRD-003,639300000,17,0.65,0.49
OBJ-02372,2025,1,AGC-009,PRD-004,396591000,12,0.64,0.58
OBJ-02373,2025,1,AGC-009,PRD-005,289037000,10,0.61,0.51
OBJ-02374,2025,1,AGC-009,PRD-006,680876000,9,0.62,0.53
OBJ-02375,2025,1,AGC-009,PRD-007,798058000,5,0.79,0.53
OBJ-02376,2025,1,AGC-009,PRD-008,681309000,11,0.68,0.52
OBJ-02377,2025,1,AGC-010,PRD-001,681409000,18,0.71,0.47
OBJ-02378,2025,1,AGC-010,PRD-002,244660000,11,0.71,0.63
OBJ-02379,2025,1,AGC-010,PRD-003,429407000,7,0.64,0.64
OBJ-02380,2025,1,AGC-010,PRD-004,315171000,18,0.68,0.58
OBJ-02381,2025,1,AGC-010,PRD-005,353436000,18,0.64,0.65
OBJ-02382,2025,1,AGC-010,PRD-006,346665000,9,0.71,0.46
OBJ-02383,2025,1,AGC-010,PRD-007,1204498000,17,0.75,0.63
OBJ-02384,2025,1,AGC-010,PRD-008,1460576000,18,0.78,0.57
OBJ-02385,2025,1,AGC-011,PRD-001,271755000,10,0.79,0.62
OBJ-02386,2025,1,AGC-011,PRD-002,703958000,12,0.73,0.61
OBJ-02387,2025,1,AGC-011,PRD-003,696005000,10,0.79,0.42
OBJ-02388,2025,1,AGC-011,PRD-004,545968000,8,0.78,0.61
OBJ-02389,2025,1,AGC-011,PRD-005,190009000,12,0.78,0.5
OBJ-02390,2025,1,AGC-011,PRD-006,596674000,12,0.79,0.64
OBJ-02391,2025,1,AGC-011,PRD-007,1304212000,14,0.68,0.47
OBJ-02392,2025,1,AGC-011,PRD-008,955432000,5,0.74,0.48
OBJ-02393,2025,1,AGC-012,PRD-001,545665000,14,0.67,0.4
OBJ-02394,2025,1,AGC-012,PRD-002,250688000,4,0.69,0.46
OBJ-02395,2025,1,AGC-012,PRD-003,533733000,10,0.63,0.47
OBJ-02396,2025,1,AGC-012,PRD-004,430665000,18,0.73,0.55
OBJ-02397,2025,1,AGC-012,PRD-005,345467000,5,0.75,0.59
OBJ-02398,2025,1,AGC-012,PRD-006,329374000,9,0.6,0.6
OBJ-02399,2025,1,AGC-012,PRD-007,1097680000,7,0.69,0.58
OBJ-02400,2025,1,AGC-012,PRD-008,1592737000,7,0.67,0.64
OBJ-02401,2025,2,AGC-001,PRD-001,2077857000,26,0.75,0.51
OBJ-02402,2025,2,AGC-001,PRD-002,1859902000,24,0.77,0.57
OBJ-02403,2025,2,AGC-001,PRD-003,1933994000,23,0.78,0.53
OBJ-02404,2025,2,AGC-001,PRD-004,1266754000,41,0.72,0.59
OBJ-02405,2025,2,AGC-001,PRD-005,711021000,45,0.62,0.54
OBJ-02406,2025,2,AGC-001,PRD-006,1254486000,50,0.68,0.64
OBJ-02407,2025,2,AGC-001,PRD-007,4090890000,45,0.7,0.61
OBJ-02408,2025,2,AGC-001,PRD-008,3965980000,45,0.74,0.59
OBJ-02409,2025,2,AGC-002,PRD-001,1192363000,47,0.61,0.44
OBJ-02410,2025,2,AGC-002,PRD-002,1281853000,39,0.67,0.62
OBJ-02411,2025,2,AGC-002,PRD-003,2031315000,41,0.79,0.41
OBJ-02412,2025,2,AGC-002,PRD-004,1976025000,23,0.65,0.42
OBJ-02413,2025,2,AGC-002,PRD-005,552610000,34,0.68,0.64
OBJ-02414,2025,2,AGC-002,PRD-006,1151267000,38,0.72,0.5
OBJ-02415,2025,2,AGC-002,PRD-007,4053988000,20,0.69,0.48
OBJ-02416,2025,2,AGC-002,PRD-008,2390343000,20,0.7,0.54
OBJ-02417,2025,2,AGC-003,PRD-001,1016804000,17,0.62,0.45
OBJ-02418,2025,2,AGC-003,PRD-002,1808968000,26,0.79,0.52
