ID Contrat,ID Client,ID Produit,ID Agent,ID Agence,Date Début,Date Fin,Statut Contrat,Montant Prime,Montant Commission,Fréquence Paiement,Renouvelé,Mode Paiement,Durée Contrat Mois
CTR-03086,CLT-0161,PRD-001,AGT-042,AGC-007,2025-06-23,2026-06-18,Actif,3414000,273000,Semestrielle,Non,Carte bancaire,12
CTR-03087,CLT-0920,PRD-003,AGT-003,AGC-001,2025-02-25,2026-02-20,Actif,12339000,1111000,Semestrielle,Non,Mobile Money,12
CTR-03088,CLT-0242,PRD-003,AGT-008,AGC-001,2024-06-23,2026-06-13,Actif,5365000,483000,Mensuelle,Non,Carte bancaire,24
CTR-03089,CLT-0613,PRD-005,AGT-012,AGC-002,2024-02-25,2025-02-19,Expiré,1923000,115000,Mensuelle,Non,Mobile Money,12
CTR-03090,CLT-0035,PRD-003,AGT-009,AGC-001,2023-09-09,2024-09-03,Expiré,14579000,1312000,Annuelle,Non,Virement bancaire,12
CTR-03091,CLT-0051,PRD-004,AGT-009,AGC-001,2024-05-06,2025-05-01,Expiré,7732000,541000,Annuelle,Non,Virement bancaire,12
CTR-03092,CLT-0347,PRD-004,AGT-037,AGC-006,2024-06-26,2025-06-21,Expiré,8331000,583000,Semestrielle,Non,Mobile Money,12
CTR-03093,CLT-0609,PRD-004,AGT-060,AGC-012,2024-05-26,2025-05-21,Expiré,5126000,359000,Semestrielle,Non,Chèque,12
CTR-03094,CLT-0386,PRD-002,AGT-023,AGC-003,2023-10-30,2024-10-24,Expiré,17309000,1731000,Annuelle,Oui,Mobile Money,12
CTR-03095,CLT-0762,PRD-004,AGT-059,AGC-012,2024-05-06,2025-05-01,Résilié,3094000,217000,Annuelle,Non,Virement bancaire,12
CTR-03096,CLT-0942,PRD-007,AGT-029,AGC-004,2023-03-18,2024-03-12,Expiré,34246000,4110000,Annuelle,Oui,Mobile Money,12
CTR-03097,CLT-0296,PRD-008,AGT-003,AGC-001,2023-04-29,2025-04-18,Expiré,125095000,16262000,Trimestrielle,Oui,Carte bancaire,24
CTR-03098,CLT-0028,PRD-005,AGT-052,AGC-009,2023-06-17,2024-06-11,Expiré,2389000,143000,Mensuelle,Non,Chèque,12
CTR-03099,CLT-0387,PRD-001,AGT-027,AGC-004,2024-08-17,2025-08-12,Expiré,3037000,243000,Annuelle,Oui,Mobile Money,12
CTR-03100,CLT-0447,PRD-003,AGT-034,AGC-005,2024-06-23,2025-06-18,Expiré,6593000,593000,Semestrielle,Non,Mobile Money,12
CTR-03101,CLT-0671,PRD-007,AGT-019,AGC-003,2023-04-26,2025-04-15,Expiré,22658000,2719000,Annuelle,Oui,Virement bancaire,24
CTR-03102,CLT-0956,PRD-003,AGT-053,AGC-010,2025-05-14,2026-05-09,Actif,5173000,466000,Trimestrielle,Non,Mobile Money,12
CTR-03103,CLT-0243,PRD-003,AGT-003,AGC-001,2023-08-16,2024-08-10,Expiré,12999000,1170000,Annuelle,Oui,Carte bancaire,12
CTR-03104,CLT-0940,PRD-005,AGT-058,AGC-011,2025-05-02,2026-04-27,Actif,1031000,62000,Annuelle,Non,Mobile Money,12
CTR-03105,CLT-0997,PRD-002,AGT-044,AGC-007,2023-02-11,2025-01-31,Expiré,5750000,575000,Trimestrielle,Non,Mobile Money,24
CTR-03106,CLT-0117,PRD-003,AGT-022,AGC-003,2024-01-09,2025-01-03,Expiré,9807000,883000,Mensuelle,Non,Chèque,12
CTR-03107,CLT-0298,PRD-003,AGT-052,AGC-009,2023-04-16,2026-03-31,Actif,5261000,473000,Annuelle,Oui,Chèque,36
CTR-03108,CLT-0794,PRD-008,AGT-019,AGC-003,2023-07-27,2024-07-21,Expiré,80759000,10499000,Annuelle,Oui,Mobile Money,12
CTR-03109,CLT-0929,PRD-007,AGT-035,AGC-006,2024-08-07,2025-08-02,Résilié,35188000,4223000,Semestrielle,Non,Espèces,12
CTR-03110,CLT-0414,PRD-008,AGT-029,AGC-004,2024-05-15,2026-05-05,Actif,39391000,5121000,Semestrielle,Oui,Virement bancaire,24
CTR-03111,CLT-0797,PRD-006,AGT-026,AGC-004,2024-04-21,2026-04-11,Actif,13498000,1485000,Annuelle,Oui,Mobile Money,24
CTR-03112,CLT-0595,PRD-005,AGT-026,AGC-004,2025-06-07,2026-06-02,Actif,1394000,84000,Trimestrielle,Oui,Virement bancaire,12
CTR-03113,CLT-0511,PRD-004,AGT-015,AGC-002,2023-01-12,2025-01-01,Expiré,6803000,476000,Annuelle,Oui,Virement bancaire,24
CTR-03114,CLT-0455,PRD-006,AGT-031,AGC-005,2024-09-16,2026-09-06,Actif,19587000,2155000,Semestrielle,Non,Virement bancaire,24
CTR-03115,CLT-0018,PRD-008,AGT-031,AGC-005,2024-12-07,2027-11-22,Actif,45357000,5896000,Trimestrielle,Oui,Mobile Money,36
CTR-03116,CLT-0396,PRD-002,AGT-020,AGC-003,2024-11-17,2025-11-12,Expiré,7999000,800000,Trimestrielle,Oui,Mobile Money,12
CTR-03117,CLT-0565,PRD-007,AGT-057,AGC-011,2023-06-18,2024-06-12,Expiré,37681000,4522000,Semestrielle,Non,Carte bancaire,12
CTR-03118,CLT-0567,PRD-003,AGT-009,AGC-001,2024-11-18,2025-11-13,Expiré,6952000,626000,Mensuelle,Oui,Virement bancaire,12
CTR-03119,CLT-0003,PRD-003,AGT-042,AGC-007,2024-09-25,2026-09-15,Actif,4703000,423000,Annuelle,Non,Chèque,24
CTR-03120,CLT-0035,PRD-006,AGT-040,AGC-007,2023-12-24,2024-12-18,Expiré,5909000,650000,Trimestrielle,Non,Espèces,12
CTR-03121,CLT-0132,PRD-004,AGT-013,AGC-002,2024-07-20,2025-07-15,Expiré,8519000,596000,Annuelle,Non,Chèque,12
CTR-03122,CLT-0230,PRD-003,AGT-055,AGC-010,2025-02-28,2026-02-23,Actif,6465000,582000,Semestrielle,Non,Mobile Money,12
CTR-03123,CLT-0229,PRD-003,AGT-025,AGC-004,2025-06-10,2027-05-31,Actif,11262000,1014000,Annuelle,Non,Mobile Money,24
CTR-03124,CLT-0544,PRD-002,AGT-020,AGC-003,2024-11-30,2027-11-15,Actif,9405000,940000,Annuelle,Non,Carte bancaire,36
CTR-03125,CLT-0952,PRD-001,AGT-019,AGC-003,2024-07-02,2025-06-27,Expiré,2948000,236000,Trimestrielle,Non,Mobile Money,12
CTR-03126,CLT-0957,PRD-003,AGT-024,AGC-003,2023-09-07,2025-08-27,Expiré,8513000,766000,Mensuelle,Oui,Chèque,24
CTR-03127,CLT-0776,PRD-005,AGT-054,AGC-010,2024-11-05,2025-10-31,Résilié,946000,57000,Mensuelle,Non,Virement bancaire,12
CTR-03128,CLT-0823,PRD-006,AGT-039,AGC-006,2024-07-15,2025-07-10,Expiré,23239000,2556000,Trimestrielle,Non,Espèces,12
CTR-03129,CLT-0351,PRD-004,AGT-015,AGC-002,2025-03-14,2026-03-09,Actif,3043000,213000,Mensuelle,Non,Chèque,12
CTR-03130,CLT-0017,PRD-006,AGT-001,AGC-001,2025-03-19,2026-03-14,Actif,24000000,2640000,Semestrielle,Non,Espèces,12
CTR-03131,CLT-0389,PRD-001,AGT-038,AGC-006,2025-02-23,2027-02-13,Actif,1901000,152000,Trimestrielle,Non,Mobile Money,24
CTR-03132,CLT-0448,PRD-001,AGT-035,AGC-006,2024-12-22,2025-12-17,Expiré,2747000,220000,Annuelle,Oui,Mobile Money,12
CTR-03133,CLT-0566,PRD-002,AGT-058,AGC-011,2024-08-24,2025-08-19,Expiré,4185000,418000,Semestrielle,Non,Virement bancaire,12
CTR-03134,CLT-0950,PRD-005,AGT-014,AGC-002,2024-09-30,2025-09-25,Expiré,1066000,64000,Annuelle,Non,Carte bancaire,12
CTR-03135,CLT-0969,PRD-001,AGT-038,AGC-006,2023-08-05,2024-07-30,Expiré,3205000,256000,Trimestrielle,Non,Mobile Money,12
CTR-03136,CLT-0523,PRD-008,AGT-001,AGC-001,2024-06-20,2026-06-10,Actif,32678000,4248000,Annuelle,Oui,Mobile Money,24
CTR-03137,CLT-0659,PRD-005,AGT-016,AGC-002,2024-02-16,2026-02-05,Actif,2142000,129000,Mensuelle,Oui,Espèces,24
CTR-03138,CLT-0366,PRD-002,AGT-055,AGC-010,2024-07-15,2025-07-10,Expiré,13231000,1323000,Annuelle,Non,Mobile Money,12
CTR-03139,CLT-0755,PRD-003,AGT-037,AGC-006,2023-04-17,2024-04-11,Expiré,7518000,677000,Mensuelle,Non,Virement bancaire,12
CTR-03140,CLT-0968,PRD-003,AGT-001,AGC-001,2024-08-27,2025-08-22,Expiré,7776000,700000,Trimestrielle,Non,Virement bancaire,12
CTR-03141,CLT-0229,PRD-007,AGT-014,AGC-002,2024-01-24,2026-01-13,Actif,43968000,5276000,Trimestrielle,Non,Espèces,24
CTR-03142,CLT-0259,PRD-003,AGT-057,AGC-011,2023-06-07,2024-06-01,Expiré,4857000,437000,Trimestrielle,Non,Espèces,12
CTR-03143,CLT-0413,PRD-004,AGT-019,AGC-003,2025-02-27,2027-02-17,Actif,7506000,525000,Semestrielle,Non,Chèque,24
CTR-03144,CLT-0811,PRD-006,AGT-032,AGC-005,2024-05-15,2025-05-10,Expiré,10708000,1178000,Trimestrielle,Oui,Carte bancaire,12
CTR-03145,CLT-0123,PRD-003,AGT-013,AGC-002,2023-04-02,2025-03-22,Expiré,4129000,372000,Annuelle,Non,Espèces,24
CTR-03146,CLT-0961,PRD-008,AGT-005,AGC-001,2024-04-03,2025-03-29,Expiré,30984000,4028000,Annuelle,Oui,Mobile Money,12
CTR-03147,CLT-0441,PRD-002,AGT-059,AGC-012,2024-09-05,2027-08-21,Actif,9010000,901000,Semestrielle,Non,Mobile Money,36
CTR-03148,CLT-0089,PRD-005,AGT-049,AGC-009,2025-05-05,2026-04-30,Actif,2884000,173000,Mensuelle,Non,Virement bancaire,12
CTR-03149,CLT-0497,PRD-007,AGT-004,AGC-001,2025-04-10,2026-04-05,Actif,19617000,2354000,Trimestrielle,Oui,Mobile Money,12
CTR-03150,CLT-0169,PRD-002,AGT-008,AGC-001,2024-11-17,2025-11-12,Expiré,7887000,789000,Mensuelle,Non,Mobile Money,12
CTR-03151,CLT-0866,PRD-006,AGT-012,AGC-002,2024-03-21,2026-03-11,Actif,8807000,969000,Mensuelle,Oui,Mobile Money,24
CTR-03152,CLT-0395,PRD-001,AGT-016,AGC-002,2025-01-07,2026-01-02,Actif,1809000,145000,Annuelle,Non,Carte bancaire,12
CTR-03153,CLT-0369,PRD-003,AGT-051,AGC-009,2023-10-07,2026-09-21,Actif,13449000,1210000,Annuelle,Non,Carte bancaire,36
CTR-03154,CLT-0348,PRD-001,AGT-022,AGC-003,2024-05-30,2026-05-20,Actif,3287000,263000,Annuelle,Oui,Chèque,24
CTR-03155,CLT-0714,PRD-001,AGT-002,AGC-001,2023-06-04,2024-05-29,Expiré,1614000,129000,Semestrielle,Non,Mobile Money,12
CTR-03156,CLT-0543,PRD-008,AGT-041,AGC-007,2023-06-05,2024-05-30,Expiré,53725000,6984000,Trimestrielle,Oui,Mobile Money,12
CTR-03157,CLT-0938,PRD-006,AGT-021,AGC-003,2025-06-22,2027-06-12,Actif,23230000,2555000,Annuelle,Non,Virement bancaire,24
CTR-03158,CLT-0865,PRD-002,AGT-021,AGC-003,2024-10-17,2026-10-07,Actif,10021000,1002000,Mensuelle,Non,Virement bancaire,24
CTR-03159,CLT-0275,PRD-005,AGT-011,AGC-002,2023-07-26,2024-07-20,Expiré,2247000,135000,Annuelle,Oui,Virement bancaire,12
CTR-03160,CLT-0906,PRD-003,AGT-029,AGC-004,2025-06-16,2026-06-11,Actif,11241000,1012000,Semestrielle,Oui,Carte bancaire,12
CTR-03161,CLT-0662,PRD-004,AGT-045,AGC-008,2023-07-15,2024-07-09,Expiré,6992000,489000,Annuelle,Non,Mobile Money,12
CTR-03162,CLT-0612,PRD-001,AGT-010,AGC-002,2023-08-01,2024-07-26,Expiré,2163000,173000,Trimestrielle,Oui,Chèque,12
CTR-03163,CLT-0964,PRD-007,AGT-001,AGC-001,2023-04-18,2024-04-12,Expiré,61250000,7350000,Trimestrielle,Oui,Mobile Money,12
CTR-03164,CLT-0890,PRD-001,AGT-034,AGC-005,2024-06-25,2026-06-15,Actif,6240000,499000,Annuelle,Non,Chèque,24
CTR-03165,CLT-0074,PRD-001,AGT-013,AGC-002,2024-07-30,2025-07-25,Résilié,2758000,221000,Mensuelle,Non,Carte bancaire,12
CTR-03166,CLT-0881,PRD-002,AGT-045,AGC-008,2024-11-20,2025-11-15,Expiré,8001000,800000,Mensuelle,Non,Mobile Money,12
CTR-03167,CLT-0062,PRD-002,AGT-003,AGC-001,2024-02-25,2027-02-09,Actif,9224000,922000,Trimestrielle,Non,Chèque,36
CTR-03168,CLT-0566,PRD-005,AGT-006,AGC-001,2023-04-18,2025-04-07,Expiré,1832000,110000,Annuelle,Non,Chèque,24
CTR-03169,CLT-0102,PRD-008,AGT-047,AGC-008,2023-02-14,2026-01-29,Actif,30595000,3977000,Mensuelle,Oui,Espèces,36
CTR-03170,CLT-0888,PRD-004,AGT-034,AGC-005,2024-05-23,2027-05-08,Actif,2745000,192000,Semestrielle,Oui,Mobile Money,36
CTR-03171,CLT-0039,PRD-004,AGT-032,AGC-005,2023-07-08,2025-06-27,Expiré,5844000,409000,Mensuelle,Non,Mobile Money,24
CTR-03172,CLT-0429,PRD-004,AGT-046,AGC-008,2023-04-27,2024-04-21,Expiré,3582000,251000,Mensuelle,Non,Virement bancaire,12
CTR-03173,CLT-0465,PRD-001,AGT-013,AGC-002,2024-08-15,2025-08-10,Expiré,3610000,289000,Mensuelle,Non,Espèces,12
CTR-03174,CLT-0866,PRD-006,AGT-036,AGC-006,2024-02-12,2026-02-01,Actif,14648000,1611000,Annuelle,Non,Chèque,24
CTR-03175,CLT-0505,PRD-002,AGT-052,AGC-009,2024-09-30,2025-09-25,Expiré,8237000,824000,Mensuelle,Oui,Mobile Money,12
CTR-03176,CLT-0546,PRD-001,AGT-019,AGC-003,2023-06-06,2024-05-31,Résilié,3530000,282000,Semestrielle,Non,Virement bancaire,12
CTR-03177,CLT-0179,PRD-008,AGT-010,AGC-002,2023-04-25,2024-04-19,Expiré,79324000,10312000,Annuelle,Non,Carte bancaire,12
CTR-03178,CLT-0502,PRD-006,AGT-019,AGC-003,2024-10-18,2025-10-13,Expiré,25004000,2750000,Mensuelle,Oui,Mobile Money,12
CTR-03179,CLT-0059,PRD-003,AGT-039,AGC-006,2023-06-27,2025-06-16,Expiré,8142000,733000,Annuelle,Non,Carte bancaire,24
CTR-03180,CLT-0248,PRD-003,AGT-023,AGC-003,2024-10-27,2025-10-22,Expiré,12979000,1168000,Mensuelle,Non,Mobile Money,12
CTR-03181,CLT-0040,PRD-001,AGT-043,AGC-007,2023-02-02,2025-01-22,Expiré,2159000,173000,Mensuelle,Non,Virement bancaire,24
CTR-03182,CLT-0080,PRD-006,AGT-045,AGC-008,2023-10-17,2024-10-11,Expiré,21124000,2324000,Trimestrielle,Oui,Mobile Money,12
CTR-03183,CLT-0019,PRD-001,AGT-007,AGC-001,2023-02-01,2024-01-27,Expiré,2200000,176000,Mensuelle,Non,Espèces,12
CTR-03184,CLT-0870,PRD-008,AGT-003,AGC-001,2025-04-08,2028-03-23,Actif,19092000,2482000,Mensuelle,Non,Mobile Money,36
CTR-03185,CLT-0283,PRD-001,AGT-024,AGC-003,2023-08-21,2024-08-15,Expiré,2525000,202000,Annuelle,Non,Espèces,12
CTR-03186,CLT-0008,PRD-001,AGT-008,AGC-001,2023-05-04,2025-04-23,Expiré,4219000,338000,Mensuelle,Non,Mobile Money,24
CTR-03187,CLT-0113,PRD-005,AGT-037,AGC-006,2023-01-30,2024-01-25,Expiré,2242000,135000,Annuelle,Oui,Carte bancaire,12
CTR-03188,CLT-0423,PRD-006,AGT-046,AGC-008,2024-10-14,2025-10-09,Résilié,37436000,4118000,Trimestrielle,Non,Mobile Money,12
CTR-03189,CLT-0484,PRD-006,AGT-012,AGC-002,2023-09-28,2024-09-22,Expiré,5563000,612000,Annuelle,Non,Chèque,12
CTR-03190,CLT-0803,PRD-006,AGT-025,AGC-004,2023-02-25,2024-02-20,Expiré,13469000,1482000,Semestrielle,Oui,Chèque,12
CTR-03191,CLT-0376,PRD-007,AGT-020,AGC-003,2023-03-25,2025-03-14,Expiré,28360000,3403000,Trimestrielle,Oui,Espèces,24
CTR-03192,CLT-0731,PRD-004,AGT-039,AGC-006,2025-05-17,2027-05-07,Actif,6859000,480000,Trimestrielle,Non,Mobile Money,24
CTR-03193,CLT-0125,PRD-002,AGT-029,AGC-004,2024-10-01,2026-09-21,Actif,10752000,1075000,Annuelle,Non,Espèces,24
CTR-03194,CLT-0836,PRD-006,AGT-049,AGC-009,2024-05-03,2027-04-18,Actif,13955000,1535000,Mensuelle,Non,Mobile Money,36
CTR-03195,CLT-0741,PRD-002,AGT-009,AGC-001,2023-11-16,2026-10-31,Actif,13359000,1336000,Trimestrielle,Non,Espèces,36
CTR-03196,CLT-0689,PRD-008,AGT-023,AGC-003,2024-04-26,2026-04-16,Actif,122556000,15932000,Semestrielle,Oui,Chèque,24
CTR-03197,CLT-0699,PRD-003,AGT-032,AGC-005,2023-11-22,2025-11-11,Expiré,8707000,784000,Mensuelle,Non,Espèces,24
CTR-03198,CLT-0126,PRD-005,AGT-048,AGC-008,2024-02-17,2026-02-06,Actif,497000,30000,Mensuelle,Oui,Virement bancaire,24
CTR-03199,CLT-0038,PRD-001,AGT-038,AGC-006,2023-08-07,2024-08-01,Résilié,4642000,371000,Trimestrielle,Non,Carte bancaire,12
CTR-03200,CLT-0090,PRD-003,AGT-004,AGC-001,2023-11-22,2024-11-16,Expiré,14460000,1301000,Mensuelle,Non,Espèces,12
CTR-03201,CLT-0066,PRD-005,AGT-051,AGC-009,2023-10-25,2025-10-14,Expiré,1890000,113000,Annuelle,Non,Virement bancaire,24
CTR-03202,CLT-0983,PRD-001,AGT-011,AGC-002,2024-03-07,2026-02-25,Actif,2220000,178000,Mensuelle,Non,Chèque,24
CTR-03203,CLT-0725,PRD-008,AGT-002,AGC-001,2023-09-17,2025-09-06,Expiré,80824000,10507000,Annuelle,Non,Espèces,24
CTR-03204,CLT-0932,PRD-006,AGT-004,AGC-001,2025-05-13,2026-05-08,Actif,13509000,1486000,Mensuelle,Non,Virement bancaire,12
CTR-03205,CLT-0816,PRD-001,AGT-057,AGC-011,2024-02-14,2025-02-08,Expiré,4822000,386000,Trimestrielle,Non,Virement bancaire,12
CTR-03206,CLT-0347,PRD-005,AGT-016,AGC-002,2024-02-05,2025-01-30,Expiré,1958000,117000,Mensuelle,Oui,Espèces,12
CTR-03207,CLT-0948,PRD-002,AGT-057,AGC-011,2024-08-17,2026-08-07,Actif,4076000,408000,Trimestrielle,Oui,Carte bancaire,24
CTR-03208,CLT-0106,PRD-001,AGT-054,AGC-010,2024-10-30,2025-10-25,Expiré,3860000,309000,Semestrielle,Non,Carte bancaire,12
CTR-03209,CLT-0648,PRD-001,AGT-038,AGC-006,2024-07-10,2025-07-05,Expiré,3736000,299000,Semestrielle,Non,Virement bancaire,12
CTR-03210,CLT-0329,PRD-003,AGT-018,AGC-003,2024-07-24,2026-07-14,Actif,9323000,839000,Mensuelle,Non,Virement bancaire,24
CTR-03211,CLT-0331,PRD-005,AGT-060,AGC-012,2024-05-15,2025-05-10,Expiré,824000,49000,Trimestrielle,Non,Virement bancaire,12
CTR-03212,CLT-0669,PRD-007,AGT-028,AGC-004,2025-02-16,2027-02-06,Actif,11721000,1407000,Trimestrielle,Non,Mobile Money,24
CTR-03213,CLT-0857,PRD-008,AGT-049,AGC-009,2024-11-12,2026-11-02,Actif,67679000,8798000,Trimestrielle,Non,Mobile Money,24
CTR-03214,CLT-0005,PRD-006,AGT-010,AGC-002,2023-03-26,2026-03-10,Actif,7312000,804000,Trimestrielle,Oui,Virement bancaire,36
CTR-03215,CLT-0459,PRD-002,AGT-006,AGC-001,2023-06-23,2024-06-17,Expiré,15709000,1571000,Mensuelle,Non,Mobile Money,12
CTR-03216,CLT-0944,PRD-004,AGT-029,AGC-004,2023-10-01,2024-09-25,Expiré,4788000,335000,Annuelle,Oui,Virement bancaire,12
CTR-03217,CLT-0621,PRD-005,AGT-054,AGC-010,2023-03-20,2024-03-14,Expiré,499000,30000,Mensuelle,Non,Carte bancaire,12
CTR-03218,CLT-0739,PRD-006,AGT-054,AGC-010,2023-07-01,2025-06-20,Expiré,27461000,3021000,Trimestrielle,Non,Mobile Money,24
CTR-03219,CLT-0754,PRD-006,AGT-009,AGC-001,2025-03-29,2026-03-24,Actif,20243000,2227000,Semestrielle,Oui,Espèces,12
CTR-03220,CLT-0960,PRD-004,AGT-034,AGC-005,2023-06-02,2025-05-22,Résilié,3468000,243000,Annuelle,Non,Espèces,24
CTR-03221,CLT-0400,PRD-004,AGT-001,AGC-001,2025-04-24,2027-04-14,Actif,9432000,660000,Trimestrielle,Non,Carte bancaire,24
CTR-03222,CLT-0440,PRD-001,AGT-008,AGC-001,2024-12-17,2025-12-12,Résilié,1822000,146000,Mensuelle,Non,Espèces,12
CTR-03223,CLT-0669,PRD-006,AGT-013,AGC-002,2023-11-20,2025-11-09,Expiré,14801000,1628000,Annuelle,Oui,Espèces,24
CTR-03224,CLT-0918,PRD-002,AGT-005,AGC-001,2023-07-09,2024-07-03,Expiré,11171000,1117000,Trimestrielle,Oui,Mobile Money,12
CTR-03225,CLT-0068,PRD-005,AGT-031,AGC-005,2023-12-17,2024-12-11,Résilié,1024000,61000,Semestrielle,Non,Virement bancaire,12
CTR-03226,CLT-0868,PRD-006,AGT-010,AGC-002,2025-06-03,2027-05-24,Actif,12283000,1351000,Semestrielle,Non,Mobile Money,24
CTR-03227,CLT-0507,PRD-005,AGT-059,AGC-012,2024-02-09,2025-02-03,Expiré,1375000,82000,Trimestrielle,Non,Espèces,12
CTR-03228,CLT-0534,PRD-006,AGT-002,AGC-001,2023-05-11,2024-05-05,Expiré,11412000,1255000,Annuelle,Oui,Espèces,12
CTR-03229,CLT-0672,PRD-002,AGT-008,AGC-001,2023-12-03,2024-11-27,Résilié,14505000,1450000,Mensuelle,Non,Mobile Money,12
CTR-03230,CLT-0998,PRD-004,AGT-057,AGC-011,2024-12-29,2026-12-19,Actif,2725000,191000,Annuelle,Oui,Espèces,24
CTR-03231,CLT-0234,PRD-007,AGT-055,AGC-010,2024-05-10,2026-04-30,Actif,36186000,4342000,Semestrielle,Oui,Carte bancaire,24
CTR-03232,CLT-0061,PRD-008,AGT-044,AGC-007,2023-11-08,2024-11-02,Résilié,28777000,3741000,Trimestrielle,Non,Chèque,12
CTR-03233,CLT-0999,PRD-003,AGT-055,AGC-010,2023-07-30,2024-07-24,Expiré,5702000,513000,Trimestrielle,Non,Chèque,12
CTR-03234,CLT-0568,PRD-002,AGT-018,AGC-003,2024-06-12,2025-06-07,Résilié,8768000,877000,Trimestrielle,Non,Mobile Money,12
CTR-03235,CLT-0640,PRD-002,AGT-058,AGC-011,2023-11-05,2024-10-30,Expiré,8473000,847000,Mensuelle,Non,Espèces,12
CTR-03236,CLT-0455,PRD-005,AGT-060,AGC-012,2025-06-28,2027-06-18,Actif,809000,49000,Mensuelle,Oui,Mobile Money,24
CTR-03237,CLT-0063,PRD-005,AGT-033,AGC-005,2023-06-23,2024-06-17,Expiré,979000,59000,Trimestrielle,Non,Chèque,12
CTR-03238,CLT-0016,PRD-003,AGT-015,AGC-002,2023-11-26,2025-11-15,Expiré,4562000,411000,Mensuelle,Oui,Virement bancaire,24
CTR-03239,CLT-0684,PRD-001,AGT-029,AGC-004,2025-04-10,2026-04-05,Actif,4590000,367000,Annuelle,Oui,Espèces,12
CTR-03240,CLT-0953,PRD-001,AGT-054,AGC-010,2024-05-18,2025-05-13,Résilié,6366000,509000,Annuelle,Non,Mobile Money,12
CTR-03241,CLT-0754,PRD-003,AGT-027,AGC-004,2024-03-12,2026-03-02,Actif,4204000,378000,Annuelle,Non,Mobile Money,24
CTR-03242,CLT-0762,PRD-001,AGT-048,AGC-008,2024-02-25,2025-02-19,Résilié,1713000,137000,Annuelle,Non,Virement bancaire,12
CTR-03243,CLT-0219,PRD-006,AGT-011,AGC-002,2024-08-09,2026-07-30,Actif,8124000,894000,Mensuelle,Oui,Espèces,24
CTR-03244,CLT-0987,PRD-004,AGT-019,AGC-003,2023-01-27,2024-01-22,Expiré,7085000,496000,Mensuelle,Non,Espèces,12
CTR-03245,CLT-0500,PRD-004,AGT-008,AGC-001,2023-01-09,2024-12-29,Expiré,7292000,510000,Mensuelle,Non,Espèces,24
CTR-03246,CLT-0552,PRD-004,AGT-053,AGC-010,2023-10-21,2026-10-05,Actif,4597000,322000,Trimestrielle,Oui,Carte bancaire,36
CTR-03247,CLT-0401,PRD-002,AGT-014,AGC-002,2023-05-11,2024-05-05,Expiré,11453000,1145000,Trimestrielle,Oui,Carte bancaire,12
CTR-03248,CLT-0329,PRD-001,AGT-020,AGC-003,2025-05-04,2026-04-29,Actif,3812000,305000,Semestrielle,Oui,Mobile Money,12
CTR-03249,CLT-0827,PRD-008,AGT-023,AGC-003,2023-05-03,2024-04-27,Résilié,88996000,11569000,Annuelle,Non,Virement bancaire,12
CTR-03250,CLT-0036,PRD-005,AGT-029,AGC-004,2023-01-24,2025-01-13,Expiré,2446000,147000,Annuelle,Non,Mobile Money,24
CTR-03251,CLT-0583,PRD-005,AGT-048,AGC-008,2024-07-06,2026-06-26,Actif,2363000,142000,Mensuelle,Non,Mobile Money,24
CTR-03252,CLT-0975,PRD-006,AGT-059,AGC-012,2025-04-24,2027-04-14,Actif,12693000,1396000,Mensuelle,Non,Mobile Money,24
CTR-03253,CLT-0057,PRD-008,AGT-035,AGC-006,2024-01-14,2026-12-29,Actif,98926000,12860000,Annuelle,Oui,Mobile Money,36
CTR-03254,CLT-0578,PRD-006,AGT-007,AGC-001,2024-10-23,2025-10-18,Expiré,19726000,2170000,Mensuelle,Non,Chèque,12
CTR-03255,CLT-0074,PRD-002,AGT-011,AGC-002,2023-11-07,2025-10-27,Expiré,9033000,903000,Semestrielle,Oui,Espèces,24
CTR-03256,CLT-0074,PRD-007,AGT-047,AGC-008,2024-03-19,2025-03-14,Expiré,10278000,1233000,Mensuelle,Oui,Mobile Money,12
CTR-03257,CLT-0024,PRD-002,AGT-024,AGC-003,2024-01-03,2024-12-28,Expiré,8227000,823000,Semestrielle,Oui,Mobile Money,12
CTR-03258,CLT-0452,PRD-003,AGT-018,AGC-003,2023-10-16,2026-09-30,Actif,9619000,866000,Annuelle,Non,Mobile Money,36
CTR-03259,CLT-0138,PRD-002,AGT-018,AGC-003,2023-07-17,2024-07-11,Expiré,8820000,882000,Mensuelle,Non,Mobile Money,12
CTR-03260,CLT-0175,PRD-005,AGT-007,AGC-001,2023-12-28,2024-12-22,Expiré,432000,26000,Trimestrielle,Non,Mobile Money,12
CTR-03261,CLT-0024,PRD-002,AGT-001,AGC-001,2024-03-25,2026-03-15,Actif,11437000,1144000,Trimestrielle,Oui,Espèces,24
CTR-03262,CLT-0444,PRD-005,AGT-028,AGC-004,2025-05-27,2027-05-17,Actif,1888000,113000,Mensuelle,Non,Carte bancaire,24
CTR-03263,CLT-0835,PRD-001,AGT-004,AGC-001,2025-03-06,2027-02-24,Actif,3952000,316000,Trimestrielle,Oui,Mobile Money,24
CTR-03264,CLT-0167,PRD-003,AGT-059,AGC-012,2024-02-28,2025-02-22,Résilié,6337000,570000,Semestrielle,Non,Mobile Money,12
CTR-03265,CLT-0780,PRD-008,AGT-026,AGC-004,2023-09-15,2025-09-04,Expiré,64821000,8427000,Trimestrielle,Oui,Carte bancaire,24
